time,lat,lon,elevation,accuracy,bearing,speed,satellites,provider,hdop,vdop,pdop,geoidheight,ageofdgpsdata,dgpsid,activity,battery,annotation
2025-02-22T05:52:57.000Z,0.9782083333333333,116.76397166666666,111.6,1.5,6.35,0.0,27,gps,,,,,,,,80,
2025-02-22T05:53:03.000Z,0.9782083333333333,116.76397166666666,111.6,1.5,6.35,0.0,27,gps,,,,,,,,80,
2025-02-22T05:53:09.000Z,0.9782083333333333,116.76397166666666,111.6,1.6,6.35,0.0,24,gps,,,,,,,,80,
2025-02-22T05:53:15.000Z,0.9781150000000001,116.76394,113.5,1.7,203.53,0.0,23,gps,,,,,,,,80,
2025-02-22T05:53:21.000Z,0.9781150000000001,116.76394,113.5,1.6,203.53,0.0,25,gps,,,,,,,,80,
2025-02-22T05:53:27.000Z,0.9781150000000001,116.76394,113.5,1.7,203.53,0.0,22,gps,,,,,,,,80,
2025-02-22T05:53:33.000Z,0.9781150000000001,116.76394,113.5,1.7,203.53,0.0,23,gps,,,,,,,,80,
2025-02-22T05:53:39.000Z,0.9781150000000001,116.76394,113.5,1.7,203.53,0.0,22,gps,,,,,,,,80,
2025-02-22T05:53:45.000Z,0.9781150000000001,116.76394,113.5,1.7,203.53,0.0,25,gps,,,,,,,,80,
2025-02-22T05:53:51.000Z,0.9781150000000001,116.76394,113.5,1.8,203.53,0.0,21,gps,,,,,,,,80,
2025-02-22T05:53:57.000Z,0.9781150000000001,116.76394,113.5,1.7,203.53,0.0,22,gps,,,,,,,,80,
2025-02-22T05:54:03.000Z,0.9781150000000001,116.76394,113.5,1.6,203.53,0.0,26,gps,,,,,,,,80,
2025-02-22T05:54:09.000Z,0.9781150000000001,116.76394,113.5,1.6,203.53,0.0,26,gps,,,,,,,,80,
2025-02-22T05:54:15.000Z,0.9781150000000001,116.76394,113.5,1.5,203.53,0.0,27,gps,,,,,,,,80,
2025-02-22T05:54:21.000Z,0.9781150000000001,116.76394,113.5,1.5,203.53,0.0,27,gps,,,,,,,,80,
2025-02-22T05:54:27.000Z,0.9781150000000001,116.76394,113.5,1.5,203.53,0.0,24,gps,,,,,,,,80,
2025-02-22T05:54:33.000Z,0.9781150000000001,116.76394,113.5,1.5,203.53,0.0,24,gps,,,,,,,,80,
2025-02-22T05:54:39.000Z,0.9781150000000001,116.76394,113.5,1.5,203.53,0.0,26,gps,,,,,,,,80,
2025-02-22T05:54:45.000Z,0.9781150000000001,116.76394,113.5,1.5,203.53,0.0,27,gps,,,,,,,,80,
2025-02-22T05:54:51.000Z,0.9781150000000001,116.76394,113.5,1.6,203.53,0.0,27,gps,,,,,,,,80,
2025-02-22T05:54:57.000Z,0.9781150000000001,116.76394,113.5,1.5,203.53,0.0,27,gps,,,,,,,,80,
2025-02-22T05:55:03.000Z,0.97818,116.76399500000001,111.2,1.5,170.19,0.0,27,gps,,,,,,,,80,
2025-02-22T05:55:09.000Z,0.978185,116.764005,111.2,1.8,45.29,0.0,24,gps,,,,,,,,80,
2025-02-22T05:55:15.000Z,0.9781866666666666,116.76400666666665,111.1,2.6,45.29,0.0,19,gps,,,,,,,,80,
2025-02-22T05:55:21.000Z,0.9781866666666666,116.76400666666665,111.1,2.7,45.29,0.0,19,gps,,,,,,,,80,
2025-02-22T05:55:27.000Z,0.9782283333333334,116.76392499999999,111.1,2.6,45.29,0.0,20,gps,,,,,,,,80,
2025-02-22T05:55:33.000Z,0.978235,116.763915,111.4,2.6,45.29,0.0,19,gps,,,,,,,,80,
2025-02-22T05:55:39.000Z,0.9782183333333333,116.76397999999999,112.0,2.5,154.62,0.5955336,21,gps,,,,,,,,80,
2025-02-22T05:55:45.000Z,0.9781716666666667,116.76403166666665,107.7,2.3,154.62,0.0,25,gps,,,,,,,,80,
2025-02-22T05:55:51.000Z,0.9781716666666667,116.76403499999999,106.0,2.1,16.75,0.0,23,gps,,,,,,,,80,
2025-02-22T05:55:57.000Z,0.9781716666666667,116.76403499999999,106.0,2.1,132.78,0.0,19,gps,,,,,,,,80,
2025-02-22T05:56:03.000Z,0.9781466666666667,116.76402000000002,105.30000000000001,2.2,234.13,0.0,23,gps,,,,,,,,80,
2025-02-22T05:56:09.000Z,0.9781466666666667,116.76402000000002,105.30000000000001,2.2,357.61,0.0,21,gps,,,,,,,,80,
2025-02-22T05:56:15.000Z,0.9781466666666667,116.76402000000002,105.30000000000001,2.3,341.19,0.0,18,gps,,,,,,,,80,
2025-02-22T05:56:21.000Z,0.9781466666666667,116.76402000000002,105.30000000000001,2.4,341.19,0.0,19,gps,,,,,,,,80,
2025-02-22T05:56:27.000Z,0.9781466666666667,116.76402000000002,105.30000000000001,2.4,341.19,0.0,20,gps,,,,,,,,80,
2025-02-22T05:56:33.000Z,0.9781466666666667,116.76402000000002,105.30000000000001,2.4,341.19,0.0,19,gps,,,,,,,,80,
2025-02-22T05:56:39.000Z,0.9781466666666667,116.76402000000002,105.30000000000001,2.3,341.19,0.0,23,gps,,,,,,,,80,
2025-02-22T05:56:45.000Z,0.9781466666666667,116.76402000000002,105.30000000000001,2.2,341.19,0.0,22,gps,,,,,,,,80,
2025-02-22T05:56:51.000Z,0.9781466666666667,116.76402000000002,105.30000000000001,2.3,341.19,0.0,18,gps,,,,,,,,80,
2025-02-22T05:56:57.000Z,0.9781466666666667,116.76402000000002,105.30000000000001,2.3,341.19,0.0,17,gps,,,,,,,,80,
2025-02-22T05:57:03.000Z,0.9781466666666667,116.76402000000002,105.30000000000001,2.3,341.19,0.0,22,gps,,,,,,,,80,
2025-02-22T05:57:09.000Z,0.9781466666666667,116.76402000000002,105.30000000000001,2.2,68.27,0.0,23,gps,,,,,,,,80,
2025-02-22T05:57:15.000Z,0.9781466666666667,116.76402000000002,105.30000000000001,2.2,216.79,0.0,26,gps,,,,,,,,80,
2025-02-22T05:57:21.000Z,0.9782,116.764,108.1,2.3,216.79,0.0,23,gps,,,,,,,,80,
2025-02-22T05:57:27.000Z,0.97812,116.76397833333334,109.5,2.3,84.94,0.43185195,22,gps,,,,,,,,80,
2025-02-22T05:57:33.000Z,0.9780766666666667,116.76400166666666,108.7,2.3,304.49,0.0,22,gps,,,,,,,,80,
2025-02-22T05:57:39.000Z,0.9780650000000001,116.76398499999999,108.2,2.2,256.54,0.4359697,24,gps,,,,,,,,80,
2025-02-22T05:57:45.000Z,0.9780800000000001,116.76398166666668,106.6,2.3,275.11,0.0,24,gps,,,,,,,,80,
2025-02-22T05:57:51.000Z,0.9780833333333334,116.76399166666667,106.2,2.3,275.11,0.0,25,gps,,,,,,,,80,
2025-02-22T05:57:57.000Z,0.9780833333333334,116.76399166666667,106.2,2.4,275.11,0.0,19,gps,,,,,,,,80,
2025-02-22T05:58:03.000Z,0.9780833333333334,116.76399166666667,106.2,2.3,275.11,0.0,20,gps,,,,,,,,80,
2025-02-22T05:58:09.000Z,0.9780833333333334,116.76399166666667,106.2,2.2,275.11,0.0,20,gps,,,,,,,,80,
2025-02-22T05:58:15.000Z,0.9780833333333334,116.76399166666667,106.2,2.1,207.56,0.0,22,gps,,,,,,,,80,
2025-02-22T05:58:21.000Z,0.9780833333333334,116.76399166666667,106.2,2.0,207.56,0.0,25,gps,,,,,,,,80,
2025-02-22T05:58:27.000Z,0.9780833333333334,116.76399166666667,106.2,1.9,207.56,0.0,25,gps,,,,,,,,80,
2025-02-22T05:58:33.000Z,0.97812,116.76388999999999,106.4,1.9,313.38,0.0,24,gps,,,,,,,,80,
2025-02-22T05:58:39.000Z,0.9780983333333333,116.76388833333334,107.4,1.9,209.6,0.27897945,24,gps,,,,,,,,80,
2025-02-22T05:58:45.000Z,0.9780650000000001,116.76381333333332,108.30000000000001,2.2,262.37,0.0,27,gps,,,,,,,,80,
2025-02-22T05:58:51.000Z,0.978055,116.76361,110.4,2.2,273.04,3.0198753,27,gps,,,,,,,,80,
2025-02-22T05:58:57.000Z,0.978055,116.76332666666667,112.9,2.2,271.98,4.427126,27,gps,,,,,,,,80,
2025-02-22T05:59:03.000Z,0.9780583333333334,116.76299499999999,115.5,2.2,272.98,5.4992924,27,gps,,,,,,,,80,
2025-02-22T05:59:09.000Z,0.9780816666666666,116.76265,117.30000000000001,2.4,268.52,6.061369,26,gps,,,,,,,,80,
2025-02-22T05:59:15.000Z,0.9780583333333334,116.76228,116.5,2.4,266.84,6.370202,23,gps,,,,,,,,80,
2025-02-22T05:59:21.000Z,0.978035,116.761905,116.4,2.4,271.38,6.70786,24,gps,,,,,,,,80,
2025-02-22T05:59:27.000Z,0.9780583333333334,116.76149166666667,111.7,2.4,272.18,7.1036816,26,gps,,,,,,,,80,
2025-02-22T05:59:33.000Z,0.9780683333333333,116.76112499999999,110.4,2.4,281.55,5.2131066,25,gps,,,,,,,,80,
2025-02-22T05:59:39.000Z,0.97821,116.76100333333333,114.5,2.4,352.18,4.4775686,24,gps,,,,,,,,80,
2025-02-22T05:59:45.000Z,0.9785683333333334,116.76099666666666,117.4,2.3,4.7,5.9507036,21,gps,,,,,,,,80,
2025-02-22T05:59:51.000Z,0.9788883333333334,116.76098500000002,119.4,2.5,350.96,3.7034264,23,gps,,,,,,,,80,
2025-02-22T05:59:57.000Z,0.979075,116.7609,114.1,2.5,306.67,2.6636875,21,gps,,,,,,,,80,
2025-02-22T06:00:03.000Z,0.9791516666666666,116.760735,112.4,2.3,276.91,3.2247348,28,gps,,,,,,,,80,
2025-02-22T06:00:09.000Z,0.9791533333333333,116.76052499999999,112.0,2.2,276.07,4.1810884,24,gps,,,,,,,,80,
2025-02-22T06:00:15.000Z,0.9791366666666667,116.76028166666669,108.0,2.0,269.67,3.6941614,27,gps,,,,,,,,80,
2025-02-22T06:00:21.000Z,0.979145,116.76011500000001,106.1,2.1,272.94,2.1978638,26,gps,,,,,,,,80,
2025-02-22T06:00:27.000Z,0.9791483333333333,116.75999833333331,105.5,2.1,278.3,1.9523414,27,gps,,,,,,,,80,
2025-02-22T06:00:33.000Z,0.9791783333333334,116.759975,109.5,2.3,291.34,0.0,26,gps,,,,,,,,80,
2025-02-22T06:00:39.000Z,0.9791783333333334,116.759975,109.5,2.3,291.34,0.0,20,gps,,,,,,,,80,
2025-02-22T06:00:45.000Z,0.9791783333333334,116.759975,109.5,1.0,291.34,0.0,22,gps,,,,,,,,80,
2025-02-22T06:00:51.000Z,0.9791783333333334,116.759975,109.5,1.1,291.34,0.0,19,gps,,,,,,,,80,
2025-02-22T06:00:57.000Z,0.9791783333333334,116.759975,109.5,1.2,291.34,0.0,22,gps,,,,,,,,80,
2025-02-22T06:01:03.000Z,0.9791783333333334,116.759975,109.5,1.7,291.34,0.0,22,gps,,,,,,,,80,
2025-02-22T06:01:09.000Z,0.9791783333333334,116.759975,109.5,1.2,291.34,0.0,22,gps,,,,,,,,80,
2025-02-22T06:01:15.000Z,0.9791783333333334,116.759975,109.5,1.0,291.34,0.0,22,gps,,,,,,,,80,
2025-02-22T06:01:21.000Z,0.9791783333333334,116.759975,109.5,1.6,291.34,0.0,22,gps,,,,,,,,80,
2025-02-22T06:01:27.000Z,0.9791783333333334,116.759975,109.5,1.5,291.34,0.0,20,gps,,,,,,,,80,
2025-02-22T06:01:33.000Z,0.9791783333333334,116.759975,109.5,1.4,291.34,0.0,20,gps,,,,,,,,80,
2025-02-22T06:01:39.000Z,0.9791783333333334,116.759975,109.5,1.0,291.34,0.0,21,gps,,,,,,,,80,
2025-02-22T06:01:45.000Z,0.9791783333333334,116.759975,109.5,1.8,291.34,0.0,16,gps,,,,,,,,80,
2025-02-22T06:01:51.000Z,0.9791783333333334,116.759975,109.5,1.6,291.34,0.0,26,gps,,,,,,,,80,
2025-02-22T06:01:57.000Z,0.9791783333333334,116.759975,109.5,1.1,291.34,0.0,27,gps,,,,,,,,80,
2025-02-22T06:02:03.000Z,0.9791783333333334,116.759975,109.5,1.0,291.34,0.0,26,gps,,,,,,,,80,
2025-02-22T06:02:09.000Z,0.9791783333333334,116.759975,109.5,1.0,291.34,0.0,26,gps,,,,,,,,80,
2025-02-22T06:02:15.000Z,0.9791783333333334,116.759975,109.5,1.0,291.34,0.0,24,gps,,,,,,,,80,
2025-02-22T06:02:21.000Z,0.9791783333333334,116.759975,109.5,1.0,291.34,0.0,24,gps,,,,,,,,80,
2025-02-22T06:02:27.000Z,0.9791783333333334,116.759975,109.5,1.1,291.34,0.0,22,gps,,,,,,,,80,
2025-02-22T06:02:33.000Z,0.9791783333333334,116.759975,109.5,1.1,291.34,0.0,21,gps,,,,,,,,80,
2025-02-22T06:02:39.000Z,0.9791783333333334,116.759975,109.5,1.0,291.34,0.0,23,gps,,,,,,,,80,
2025-02-22T06:02:45.000Z,0.9791783333333334,116.759975,109.5,1.0,291.34,0.0,21,gps,,,,,,,,80,
2025-02-22T06:02:51.000Z,0.9791783333333334,116.759975,109.5,1.2,291.34,0.0,20,gps,,,,,,,,80,
2025-02-22T06:02:57.000Z,0.9791783333333334,116.759975,109.5,1.0,291.34,0.0,22,gps,,,,,,,,80,
2025-02-22T06:03:03.000Z,0.9791783333333334,116.759975,109.5,1.0,291.34,0.0,24,gps,,,,,,,,80,
2025-02-22T06:03:09.000Z,0.9791783333333334,116.759975,109.5,1.0,291.34,0.0,22,gps,,,,,,,,80,
2025-02-22T06:03:15.000Z,0.9791783333333334,116.759975,109.5,1.6,291.34,0.0,22,gps,,,,,,,,80,
2025-02-22T06:03:21.000Z,0.9791783333333334,116.759975,109.5,1.0,291.34,0.0,24,gps,,,,,,,,80,
2025-02-22T06:03:27.000Z,0.9791783333333334,116.759975,109.5,1.0,291.34,0.0,23,gps,,,,,,,,80,
2025-02-22T06:03:33.000Z,0.9791783333333334,116.759975,109.5,1.0,291.34,0.0,24,gps,,,,,,,,80,
2025-02-22T06:03:39.000Z,0.9791783333333334,116.759975,109.5,1.0,291.34,0.0,24,gps,,,,,,,,80,
2025-02-22T06:03:45.000Z,0.9791783333333334,116.759975,109.5,1.0,291.34,0.0,24,gps,,,,,,,,80,
2025-02-22T06:03:51.000Z,0.9791783333333334,116.759975,109.5,1.0,291.34,0.0,25,gps,,,,,,,,80,
2025-02-22T06:03:57.000Z,0.9791783333333334,116.759975,109.5,1.0,291.34,0.0,24,gps,,,,,,,,80,
2025-02-22T06:04:03.000Z,0.9791783333333334,116.759975,109.5,1.0,291.34,0.0,23,gps,,,,,,,,80,
2025-02-22T06:04:09.000Z,0.9791783333333334,116.759975,109.5,1.0,291.34,0.0,24,gps,,,,,,,,80,
2025-02-22T06:04:15.000Z,0.9791783333333334,116.759975,109.5,1.0,291.34,0.0,23,gps,,,,,,,,80,
2025-02-22T06:04:21.000Z,0.9791783333333334,116.759975,109.5,1.0,291.34,0.0,22,gps,,,,,,,,80,
2025-02-22T06:04:27.000Z,0.9791783333333334,116.759975,109.5,1.1,291.34,0.0,20,gps,,,,,,,,80,
2025-02-22T06:04:33.000Z,0.9791783333333334,116.759975,109.5,1.1,291.34,0.0,21,gps,,,,,,,,80,
2025-02-22T06:04:39.000Z,0.9791783333333334,116.759975,109.5,1.0,291.34,0.0,21,gps,,,,,,,,80,
2025-02-22T06:04:45.000Z,0.9791783333333334,116.759975,109.5,1.0,291.34,0.0,22,gps,,,,,,,,80,
2025-02-22T06:04:51.000Z,0.9791783333333334,116.759975,109.5,1.0,291.34,0.0,21,gps,,,,,,,,80,
2025-02-22T06:04:57.000Z,0.9791783333333334,116.759975,109.5,1.1,291.34,0.0,19,gps,,,,,,,,80,
2025-02-22T06:05:03.000Z,0.9791783333333334,116.759975,109.5,1.1,291.34,0.0,19,gps,,,,,,,,80,
2025-02-22T06:05:09.000Z,0.9791783333333334,116.759975,109.5,1.1,291.34,0.0,19,gps,,,,,,,,80,
2025-02-22T06:05:15.000Z,0.9791783333333334,116.759975,109.5,1.1,291.34,0.0,20,gps,,,,,,,,80,
2025-02-22T06:05:21.000Z,0.9791783333333334,116.759975,109.5,1.0,291.34,0.0,22,gps,,,,,,,,80,
2025-02-22T06:05:27.000Z,0.9791783333333334,116.759975,109.5,1.0,291.34,0.0,23,gps,,,,,,,,80,
2025-02-22T06:05:33.000Z,0.9791783333333334,116.759975,109.5,1.5,291.34,0.0,22,gps,,,,,,,,80,
2025-02-22T06:05:39.000Z,0.9791783333333334,116.759975,109.5,1.0,291.34,0.0,25,gps,,,,,,,,80,
2025-02-22T06:05:45.000Z,0.9791783333333334,116.759975,109.5,1.0,291.34,0.0,24,gps,,,,,,,,80,
2025-02-22T06:05:51.000Z,0.9791783333333334,116.759975,109.5,1.0,291.34,0.0,23,gps,,,,,,,,80,
2025-02-22T06:05:57.000Z,0.9791783333333334,116.759975,109.5,1.0,291.34,0.0,22,gps,,,,,,,,80,
2025-02-22T06:06:03.000Z,0.9791783333333334,116.759975,109.5,1.0,291.34,0.0,23,gps,,,,,,,,80,
2025-02-22T06:06:09.000Z,0.9791783333333334,116.759975,109.5,1.0,291.34,0.0,23,gps,,,,,,,,80,
2025-02-22T06:06:15.000Z,0.9791783333333334,116.759975,109.5,1.0,291.34,0.0,24,gps,,,,,,,,80,
2025-02-22T06:06:21.000Z,0.9791783333333334,116.759975,109.5,1.0,291.34,0.0,23,gps,,,,,,,,80,
2025-02-22T06:06:27.000Z,0.9791783333333334,116.759975,109.5,1.0,291.34,0.0,23,gps,,,,,,,,80,
2025-02-22T06:06:33.000Z,0.9791783333333334,116.759975,109.5,1.0,291.34,0.0,21,gps,,,,,,,,80,
2025-02-22T06:06:39.000Z,0.9791783333333334,116.759975,109.5,1.0,291.34,0.0,22,gps,,,,,,,,80,
2025-02-22T06:06:45.000Z,0.9791783333333334,116.759975,109.5,1.1,291.34,0.0,23,gps,,,,,,,,80,
2025-02-22T06:06:51.000Z,0.9791783333333334,116.759975,109.5,1.0,291.34,0.0,21,gps,,,,,,,,80,
2025-02-22T06:06:57.000Z,0.9791783333333334,116.759975,109.5,1.0,291.34,0.0,22,gps,,,,,,,,80,
2025-02-22T06:07:03.000Z,0.9791783333333334,116.759975,109.5,1.0,291.34,0.0,21,gps,,,,,,,,80,
2025-02-22T06:07:09.000Z,0.9791783333333334,116.759975,109.5,1.0,291.34,0.0,22,gps,,,,,,,,80,
2025-02-22T06:07:15.000Z,0.9791783333333334,116.759975,109.5,1.0,291.34,0.0,22,gps,,,,,,,,80,
2025-02-22T06:07:21.000Z,0.9791783333333334,116.759975,109.5,1.0,291.34,0.0,23,gps,,,,,,,,80,
2025-02-22T06:07:27.000Z,0.9791783333333334,116.759975,109.5,1.7,291.34,0.0,23,gps,,,,,,,,80,
2025-02-22T06:07:33.000Z,0.9791783333333334,116.759975,109.5,1.0,291.34,0.0,25,gps,,,,,,,,80,
2025-02-22T06:07:39.000Z,0.9791783333333334,116.759975,109.5,1.0,291.34,0.0,24,gps,,,,,,,,80,
2025-02-22T06:07:45.000Z,0.9791783333333334,116.759975,109.5,1.0,291.34,0.0,26,gps,,,,,,,,80,
2025-02-22T06:07:51.000Z,0.9791783333333334,116.759975,109.5,1.0,291.34,0.0,23,gps,,,,,,,,80,
2025-02-22T06:07:57.000Z,0.9791783333333334,116.759975,109.5,1.0,291.34,0.0,24,gps,,,,,,,,80,
2025-02-22T06:08:03.000Z,0.9791783333333334,116.759975,109.5,1.1,291.34,0.0,23,gps,,,,,,,,80,
2025-02-22T06:08:09.000Z,0.9791783333333334,116.759975,109.5,1.0,291.34,0.0,24,gps,,,,,,,,80,
2025-02-22T06:08:15.000Z,0.9791783333333334,116.759975,109.5,1.4,291.34,0.0,22,gps,,,,,,,,80,
2025-02-22T06:08:21.000Z,0.9791783333333334,116.759975,109.5,1.0,291.34,0.0,21,gps,,,,,,,,80,
2025-02-22T06:08:27.000Z,0.9791783333333334,116.759975,109.5,1.0,291.34,0.0,22,gps,,,,,,,,80,
2025-02-22T06:08:33.000Z,0.9791783333333334,116.759975,109.5,1.1,291.34,0.0,21,gps,,,,,,,,80,
2025-02-22T06:08:39.000Z,0.9791783333333334,116.759975,109.5,1.0,291.34,0.0,22,gps,,,,,,,,80,
2025-02-22T06:08:45.000Z,0.9791783333333334,116.759975,109.5,1.0,291.34,0.0,24,gps,,,,,,,,80,
2025-02-22T06:08:51.000Z,0.9791783333333334,116.759975,109.5,1.0,291.34,0.0,24,gps,,,,,,,,80,
2025-02-22T06:08:57.000Z,0.9791783333333334,116.759975,109.5,1.0,291.34,0.0,24,gps,,,,,,,,80,
2025-02-22T06:09:03.000Z,0.9791783333333334,116.759975,109.5,1.1,291.34,0.0,24,gps,,,,,,,,80,
